"GO.ID","Term","Annotated","Significant","Expected","pval.fis"
"GO:0055114","oxidation reduction",628,63,50.15,"0.03436"
"GO:0006690","icosanoid metabolic process",48,8,3.83,"0.03481"
"GO:0009615","response to virus",113,15,9.02,"0.03502"
"GO:0042069","regulation of catecholamine metabolic pr...",10,3,0.8,"0.03983"
"GO:0009146","purine nucleoside triphosphate catabolic...",17,4,1.36,"0.04158"
"GO:0009062","fatty acid catabolic process",50,8,3.99,"0.04310"
"GO:0006355","regulation of transcription, DNA-depende...",1733,157,138.39,"0.04443"
"GO:0033559","unsaturated fatty acid metabolic process",51,8,4.07,"0.04769"
"GO:0006955","immune response",663,65,52.95,"0.04778"
"GO:0009070","serine family amino acid biosynthetic pr...",11,3,0.88,"0.05160"
"GO:0006729","tetrahydrobiopterin biosynthetic process",5,2,0.4,"0.05415"
"GO:0007171","activation of transmembrane receptor pro...",5,2,0.4,"0.05415"
"GO:0019563","glycerol catabolic process",5,2,0.4,"0.05415"
"GO:0032025","response to cobalt ion",5,2,0.4,"0.05415"
"GO:0042435","indole derivative biosynthetic process",5,2,0.4,"0.05415"
"GO:0046168","glycerol-3-phosphate catabolic process",5,2,0.4,"0.05415"
"GO:0046219","indolalkylamine biosynthetic process",5,2,0.4,"0.05415"
"GO:0050667","homocysteine metabolic process",5,2,0.4,"0.05415"
"GO:0055094","response to lipoprotein stimulus",5,2,0.4,"0.05415"
"GO:0015711","organic anion transport",44,7,3.51,"0.05801"
"GO:0016125","sterol metabolic process",101,13,8.07,"0.05826"
"GO:0016236","macroautophagy",19,4,1.52,"0.05970"
"GO:0008203","cholesterol metabolic process",92,12,7.35,"0.06175"
"GO:0046148","pigment biosynthetic process",45,7,3.59,"0.06418"
"GO:0042157","lipoprotein metabolic process",83,11,6.63,"0.06532"
"GO:0009063","cellular amino acid catabolic process",64,9,5.11,"0.06676"
"GO:0007166","cell surface receptor linked signaling p...",1843,164,147.18,"0.06694"
"GO:0006519","cellular amino acid and derivative metab...",372,38,29.71,"0.06899"
"GO:0001906","cell killing",55,8,4.39,"0.06916"
"GO:0044248","cellular catabolic process",748,71,59.73,"0.07006"
"GO:0006026","aminoglycan catabolic process",20,4,1.6,"0.07010"
"GO:0009143","nucleoside triphosphate catabolic proces...",20,4,1.6,"0.07010"
"GO:0051252","regulation of RNA metabolic process",1778,158,141.99,"0.07394"
"GO:0009309","amine biosynthetic process",85,11,6.79,"0.07490"
"GO:0006351","transcription, DNA-dependent",1852,164,147.9,"0.07617"
"GO:0006577","betaine metabolic process",6,2,0.48,"0.07700"
"GO:0009068","aspartate family amino acid catabolic pr...",6,2,0.48,"0.07700"
"GO:0009437","carnitine metabolic process",6,2,0.48,"0.07700"
"GO:0019405","alditol catabolic process",6,2,0.48,"0.07700"
"GO:0046146","tetrahydrobiopterin metabolic process",6,2,0.48,"0.07700"
"GO:0051775","response to redox state",6,2,0.48,"0.07700"
"GO:0060765","regulation of androgen receptor signalin...",6,2,0.48,"0.07700"
"GO:0006635","fatty acid beta-oxidation",38,6,3.03,"0.07864"
"GO:0006027","glycosaminoglycan catabolic process",13,3,1.04,"0.07944"
"GO:0006200","ATP catabolic process",13,3,1.04,"0.07944"
"GO:0032800","receptor biosynthetic process",13,3,1.04,"0.07944"
"GO:0034405","response to fluid shear stress",13,3,1.04,"0.07944"
"GO:0043502","regulation of muscle adaptation",13,3,1.04,"0.07944"
"GO:0032774","RNA biosynthetic process",1856,164,148.21,"0.08055"
"GO:0019752","carboxylic acid metabolic process",606,58,48.39,"0.08377"
"GO:0043436","oxoacid metabolic process",606,58,48.39,"0.08377"
"GO:0032147","activation of protein kinase activity",107,13,8.54,"0.08397"
"GO:0044242","cellular lipid catabolic process",97,12,7.75,"0.08487"
"GO:0042180","cellular ketone metabolic process",620,59,49.51,"0.08868"
"GO:0007249","I-kappaB kinase/NF-kappaB cascade",140,16,11.18,"0.09236"
"GO:0006968","cellular defense response",49,7,3.91,"0.09268"
"GO:0008652","cellular amino acid biosynthetic process",49,7,3.91,"0.09268"
"GO:0006691","leukotriene metabolic process",22,4,1.76,"0.09343"
"GO:0031056","regulation of histone modification",22,4,1.76,"0.09343"
"GO:0006544","glycine metabolic process",14,3,1.12,"0.09534"
"GO:0007026","negative regulation of microtubule depol...",14,3,1.12,"0.09534"
"GO:0007616","long-term memory",14,3,1.12,"0.09534"
"GO:0008625","induction of apoptosis via death domain ...",14,3,1.12,"0.09534"
"GO:0010458","exit from mitosis",14,3,1.12,"0.09534"
"GO:0031114","regulation of microtubule depolymerizati...",14,3,1.12,"0.09534"
"GO:0006082","organic acid metabolic process",614,58,49.03,"0.10041"
"GO:0043122","regulation of I-kappaB kinase/NF-kappaB ...",100,12,7.99,"0.10103"
"GO:0006002","fructose 6-phosphate metabolic process",7,2,0.56,"0.10224"
"GO:0006303","double-strand break repair via nonhomolo...",7,2,0.56,"0.10224"
"GO:0019047","provirus integration",7,2,0.56,"0.10224"
"GO:0030069","lysogeny",7,2,0.56,"0.10224"
"GO:0032000","positive regulation of fatty acid beta-o...",7,2,0.56,"0.10224"
"GO:0035095","behavioral response to nicotine",7,2,0.56,"0.10224"
"GO:0045717","negative regulation of fatty acid biosyn...",7,2,0.56,"0.10224"
"GO:0046174","polyol catabolic process",7,2,0.56,"0.10224"
"GO:0009308","amine metabolic process",431,42,34.42,"0.10271"
"GO:0046209","nitric oxide metabolic process",41,6,3.27,"0.10504"
"GO:0044106","cellular amine metabolic process",330,33,26.35,"0.10558"
"GO:0006706","steroid catabolic process",23,4,1.84,"0.10631"
"GO:0045429","positive regulation of nitric oxide bios...",23,4,1.84,"0.10631"
"GO:0007613","memory",51,7,4.07,"0.10919"
"GO:0019722","calcium-mediated signaling",51,7,4.07,"0.10919"
"GO:0006629","lipid metabolic process",852,78,68.04,"0.10968"
"GO:0000045","autophagic vacuole assembly",15,3,1.2,"0.11240"
"GO:0007129","synapsis",15,3,1.2,"0.11240"
"GO:0009065","glutamine family amino acid catabolic pr...",15,3,1.2,"0.11240"
"GO:0009203","ribonucleoside triphosphate catabolic pr...",15,3,1.2,"0.11240"
"GO:0009207","purine ribonucleoside triphosphate catab...",15,3,1.2,"0.11240"
"GO:0070192","chromosome organization involved in meio...",15,3,1.2,"0.11240"
"GO:0042440","pigment metabolic process",52,7,4.15,"0.11800"
"GO:0023033","signaling pathway",1934,168,154.44,"0.11890"
"GO:0006195","purine nucleotide catabolic process",33,5,2.64,"0.11897"
"GO:0030101","natural killer cell activation",24,4,1.92,"0.11994"
"GO:0043449","cellular alkene metabolic process",24,4,1.92,"0.11994"
"GO:0006518","peptide metabolic process",43,6,3.43,"0.12489"
"GO:0051262","protein tetramerization",43,6,3.43,"0.12489"
"GO:0006563","L-serine metabolic process",8,2,0.64,"0.12933"
"GO:0007130","synaptonemal complex assembly",8,2,0.64,"0.12933"
"GO:0009135","purine nucleoside diphosphate metabolic ...",8,2,0.64,"0.12933"
"GO:0009179","purine ribonucleoside diphosphate metabo...",8,2,0.64,"0.12933"
"GO:0031060","regulation of histone methylation",8,2,0.64,"0.12933"
"GO:0042447","hormone catabolic process",8,2,0.64,"0.12933"
"GO:0051593","response to folic acid",8,2,0.64,"0.12933"
"GO:0006221","pyrimidine nucleotide biosynthetic proce...",25,4,2,"0.13427"
"GO:0009069","serine family amino acid metabolic proce...",25,4,2,"0.13427"
"GO:0010565","regulation of cellular ketone metabolic ...",64,8,5.11,"0.13597"
"GO:0019395","fatty acid oxidation",64,8,5.11,"0.13597"
"GO:0044419","interspecies interaction between organis...",260,26,20.76,"0.13778"
"GO:0007596","blood coagulation",117,13,9.34,"0.14058"
"GO:0034440","lipid oxidation",65,8,5.19,"0.14491"
"GO:0016052","carbohydrate catabolic process",118,13,9.42,"0.14718"
"GO:0006476","protein amino acid deacetylation",26,4,2.08,"0.14926"
"GO:0070301","cellular response to hydrogen peroxide",26,4,2.08,"0.14926"
"GO:0032787","monocarboxylic acid metabolic process",331,32,26.43,"0.14930"
"GO:0007019","microtubule depolymerization",17,3,1.36,"0.14958"
"GO:0009084","glutamine family amino acid biosynthetic...",17,3,1.36,"0.14958"
"GO:0031111","negative regulation of microtubule polym...",17,3,1.36,"0.14958"
"GO:0032890","regulation of organic acid transport",17,3,1.36,"0.14958"
"GO:0051055","negative regulation of lipid biosyntheti...",17,3,1.36,"0.14958"
"GO:0030258","lipid modification",97,11,7.75,"0.15012"
"GO:0006584","catecholamine metabolic process",36,5,2.87,"0.15615"
"GO:0009712","catechol metabolic process",36,5,2.87,"0.15615"
"GO:0034311","diol metabolic process",36,5,2.87,"0.15615"
"GO:0001573","ganglioside metabolic process",9,2,0.72,"0.15782"
"GO:0006998","nuclear envelope organization",9,2,0.72,"0.15782"
"GO:0009185","ribonucleoside diphosphate metabolic pro...",9,2,0.72,"0.15782"
"GO:0030212","hyaluronan metabolic process",9,2,0.72,"0.15782"
"GO:0030224","monocyte differentiation",9,2,0.72,"0.15782"
"GO:0032715","negative regulation of interleukin-6 pro...",9,2,0.72,"0.15782"
"GO:0042053","regulation of dopamine metabolic process",9,2,0.72,"0.15782"
"GO:0045922","negative regulation of fatty acid metabo...",9,2,0.72,"0.15782"
"GO:0047496","vesicle transport along microtubule",9,2,0.72,"0.15782"
"GO:0050884","neuromuscular process controlling postur...",9,2,0.72,"0.15782"
"GO:0051131","chaperone-mediated protein complex assem...",9,2,0.72,"0.15782"
"GO:0060052","neurofilament cytoskeleton organization",9,2,0.72,"0.15782"
"GO:0070193","synaptonemal complex organization",9,2,0.72,"0.15782"
"GO:0050817","coagulation",120,13,9.58,"0.16085"
"GO:0008152","metabolic process",7980,653,637.26,"0.16149"
"GO:0031329","regulation of cellular catabolic process",67,8,5.35,"0.16362"
"GO:0042116","macrophage activation",27,4,2.16,"0.16485"
"GO:0007599","hemostasis",121,13,9.66,"0.16792"
"GO:0007611","learning or memory",121,13,9.66,"0.16792"
"GO:0006766","vitamin metabolic process",78,9,6.23,"0.16832"
"GO:0001539","ciliary or flagellar motility",18,3,1.44,"0.16946"
"GO:0031330","negative regulation of cellular cataboli...",18,3,1.44,"0.16946"
"GO:0042304","regulation of fatty acid biosynthetic pr...",18,3,1.44,"0.16946"
"GO:0048873","homeostasis of number of cells within a ...",18,3,1.44,"0.16946"
"GO:0006220","pyrimidine nucleotide metabolic process",37,5,2.95,"0.16949"
"GO:0018958","phenol metabolic process",37,5,2.95,"0.16949"
"GO:0006631","fatty acid metabolic process",222,22,17.73,"0.17187"
"GO:0006305","DNA alkylation",28,4,2.24,"0.18099"
"GO:0006306","DNA methylation",28,4,2.24,"0.18099"
"GO:0051289","protein homotetramerization",28,4,2.24,"0.18099"
"GO:0006508","proteolysis",787,70,62.85,"0.18273"
"GO:0044271","cellular nitrogen compound biosynthetic ...",202,20,16.13,"0.18671"
"GO:0006869","lipid transport",157,16,12.54,"0.18727"
"GO:0003300","cardiac muscle hypertrophy",10,2,0.8,"0.18732"
"GO:0006072","glycerol-3-phosphate metabolic process",10,2,0.8,"0.18732"
"GO:0007096","regulation of exit from mitosis",10,2,0.8,"0.18732"
"GO:0010256","endomembrane system organization",10,2,0.8,"0.18732"
"GO:0014897","striated muscle hypertrophy",10,2,0.8,"0.18732"
"GO:0015671","oxygen transport",10,2,0.8,"0.18732"
"GO:0043030","regulation of macrophage activation",10,2,0.8,"0.18732"
"GO:0046321","positive regulation of fatty acid oxidat...",10,2,0.8,"0.18732"
"GO:0046329","negative regulation of JNK cascade",10,2,0.8,"0.18732"
"GO:0055117","regulation of cardiac muscle contraction",10,2,0.8,"0.18732"
"GO:0051704","multi-organism process",694,62,55.42,"0.18978"
"GO:0006000","fructose metabolic process",19,3,1.52,"0.19003"
"GO:0009154","purine ribonucleotide catabolic process",19,3,1.52,"0.19003"
"GO:0009268","response to pH",19,3,1.52,"0.19003"
"GO:0010469","regulation of receptor activity",19,3,1.52,"0.19003"
"GO:0016339","calcium-dependent cell-cell adhesion",19,3,1.52,"0.19003"
"GO:0033143","regulation of steroid hormone receptor s...",19,3,1.52,"0.19003"
"GO:0050926","regulation of positive chemotaxis",19,3,1.52,"0.19003"
"GO:0050927","positive regulation of positive chemotax...",19,3,1.52,"0.19003"
"GO:0006310","DNA recombination",113,12,9.02,"0.19026"
"GO:0009166","nucleotide catabolic process",49,6,3.91,"0.19396"
"GO:0001101","response to acid",39,5,3.11,"0.19741"
"GO:0006809","nitric oxide biosynthetic process",39,5,3.11,"0.19741"
"GO:0009267","cellular response to starvation",39,5,3.11,"0.19741"
"GO:0007566","embryo implantation",29,4,2.32,"0.19763"
"GO:0043393","regulation of protein binding",29,4,2.32,"0.19763"
"GO:0043123","positive regulation of I-kappaB kinase/N...",92,10,7.35,"0.19786"
"GO:0009894","regulation of catabolic process",103,11,8.23,"0.19842"
"GO:0006576","cellular biogenic amine metabolic proces...",104,11,8.31,"0.20707"
"GO:0008299","isoprenoid biosynthetic process",20,3,1.6,"0.21120"
"GO:0009261","ribonucleotide catabolic process",20,3,1.6,"0.21120"
"GO:0016575","histone deacetylation",20,3,1.6,"0.21120"
"GO:0030318","melanocyte differentiation",20,3,1.6,"0.21120"
"GO:0046131","pyrimidine ribonucleoside metabolic proc...",20,3,1.6,"0.21120"
"GO:0015718","monocarboxylic acid transport",61,7,4.87,"0.21195"
"GO:0042743","hydrogen peroxide metabolic process",30,4,2.4,"0.21471"
"GO:0045428","regulation of nitric oxide biosynthetic ...",30,4,2.4,"0.21471"
"GO:0000726","non-recombinational repair",11,2,0.88,"0.21748"
"GO:0001774","microglial cell activation",11,2,0.88,"0.21748"
"GO:0002076","osteoblast development",11,2,0.88,"0.21748"
"GO:0006740","NADPH regeneration",11,2,0.88,"0.21748"
"GO:0008207","C21-steroid hormone metabolic process",11,2,0.88,"0.21748"
"GO:0009071","serine family amino acid catabolic proce...",11,2,0.88,"0.21748"
"GO:0010885","regulation of cholesterol storage",11,2,0.88,"0.21748"
"GO:0017145","stem cell division",11,2,0.88,"0.21748"
"GO:0022409","positive regulation of cell-cell adhesio...",11,2,0.88,"0.21748"
"GO:0030826","regulation of cGMP biosynthetic process",11,2,0.88,"0.21748"
"GO:0031294","lymphocyte costimulation",11,2,0.88,"0.21748"
"GO:0031295","T cell costimulation",11,2,0.88,"0.21748"
"GO:0031998","regulation of fatty acid beta-oxidation",11,2,0.88,"0.21748"
"GO:0032436","positive regulation of proteasomal ubiqu...",11,2,0.88,"0.21748"
"GO:0042147","retrograde transport, endosome to Golgi",11,2,0.88,"0.21748"
"GO:0042771","DNA damage response, signal transduction...",11,2,0.88,"0.21748"
"GO:0051482","elevation of cytosolic calcium ion conce...",11,2,0.88,"0.21748"
"GO:0090181","regulation of cholesterol metabolic proc...",11,2,0.88,"0.21748"
"GO:0008277","regulation of G-protein coupled receptor...",51,6,4.07,"0.21966"
"GO:0043542","endothelial cell migration",51,6,4.07,"0.21966"
"GO:0051346","negative regulation of hydrolase activit...",51,6,4.07,"0.21966"
"GO:0003008","system process",1477,126,117.95,"0.21978"
"GO:0007612","learning",62,7,4.95,"0.22379"
"GO:0034641","cellular nitrogen compound metabolic pro...",479,43,38.25,"0.22971"
"GO:0030168","platelet activation",31,4,2.48,"0.23218"
"GO:0031334","positive regulation of protein complex a...",31,4,2.48,"0.23218"
"GO:0046320","regulation of fatty acid oxidation",31,4,2.48,"0.23218"
"GO:0016601","Rac protein signal transduction",21,3,1.68,"0.23284"
"GO:0019079","viral genome replication",21,3,1.68,"0.23284"
"GO:0042364","water-soluble vitamin biosynthetic proce...",21,3,1.68,"0.23284"
"GO:0043500","muscle adaptation",21,3,1.68,"0.23284"
"GO:0045104","intermediate filament cytoskeleton organ...",21,3,1.68,"0.23284"
"GO:0050931","pigment cell differentiation",21,3,1.68,"0.23284"
"GO:0006952","defense response",611,54,48.79,"0.23314"
"GO:0046164","alcohol catabolic process",85,9,6.79,"0.23661"
"GO:0052547","regulation of peptidase activity",85,9,6.79,"0.23661"
"GO:0006520","cellular amino acid metabolic process",245,23,19.56,"0.23737"
"GO:0009607","response to biotic stimulus",422,38,33.7,"0.24011"
"GO:0031331","positive regulation of cellular cataboli...",42,5,3.35,"0.24191"
"GO:0006575","cellular amino acid derivative metabolic...",165,16,13.18,"0.24404"
"GO:0019217","regulation of fatty acid metabolic proce...",53,6,4.23,"0.24642"
"GO:0006183","GTP biosynthetic process",12,2,0.96,"0.24800"
"GO:0006228","UTP biosynthetic process",12,2,0.96,"0.24800"
"GO:0007250","activation of NF-kappaB-inducing kinase ...",12,2,0.96,"0.24800"
"GO:0007625","grooming behavior",12,2,0.96,"0.24800"
"GO:0010878","cholesterol storage",12,2,0.96,"0.24800"
"GO:0030823","regulation of cGMP metabolic process",12,2,0.96,"0.24800"
"GO:0032720","negative regulation of tumor necrosis fa...",12,2,0.96,"0.24800"
"GO:0034375","high-density lipoprotein particle remode...",12,2,0.96,"0.24800"
"GO:0045932","negative regulation of muscle contractio...",12,2,0.96,"0.24800"
"GO:0046051","UTP metabolic process",12,2,0.96,"0.24800"
"GO:0055093","response to hyperoxia",12,2,0.96,"0.24800"
"GO:0060081","membrane hyperpolarization",12,2,0.96,"0.24800"
"GO:0070303","negative regulation of stress-activated ...",12,2,0.96,"0.24800"
"GO:0000272","polysaccharide catabolic process",32,4,2.56,"0.24997"
"GO:0051707","response to other organism",330,30,26.35,"0.25365"
"GO:0042219","cellular amino acid derivative catabolic...",22,3,1.76,"0.25485"
"GO:0042417","dopamine metabolic process",22,3,1.76,"0.25485"
"GO:0007033","vacuole organization",43,5,3.43,"0.25731"
"GO:0032886","regulation of microtubule-based process",43,5,3.43,"0.25731"
"GO:0009566","fertilization",76,8,6.07,"0.25959"
"GO:0006944","cellular membrane fusion",54,6,4.31,"0.26014"
"GO:0007018","microtubule-based movement",110,11,8.78,"0.26210"
"GO:0000245","spliceosome assembly",33,4,2.64,"0.26804"
"GO:0006695","cholesterol biosynthetic process",33,4,2.64,"0.26804"
"GO:0001505","regulation of neurotransmitter levels",88,9,7.03,"0.26854"
"GO:0006302","double-strand break repair",55,6,4.39,"0.27405"
"GO:0007269","neurotransmitter secretion",55,6,4.39,"0.27405"
"GO:0010952","positive regulation of peptidase activit...",55,6,4.39,"0.27405"
"GO:0043280","positive regulation of caspase activity",55,6,4.39,"0.27405"
"GO:0061025","membrane fusion",55,6,4.39,"0.27405"
"GO:0001938","positive regulation of endothelial cell ...",23,3,1.84,"0.27713"
"GO:0006692","prostanoid metabolic process",23,3,1.84,"0.27713"
"GO:0006693","prostaglandin metabolic process",23,3,1.84,"0.27713"
"GO:0010466","negative regulation of peptidase activit...",23,3,1.84,"0.27713"
"GO:0030317","sperm motility",23,3,1.84,"0.27713"
"GO:0035094","response to nicotine",23,3,1.84,"0.27713"
"GO:0042558","pteridine and derivative metabolic proce...",23,3,1.84,"0.27713"
"GO:0050918","positive chemotaxis",23,3,1.84,"0.27713"
"GO:0001954","positive regulation of cell-matrix adhes...",13,2,1.04,"0.27865"
"GO:0002279","mast cell activation during immune respo...",13,2,1.04,"0.27865"
"GO:0002448","mast cell mediated immunity",13,2,1.04,"0.27865"
"GO:0006241","CTP biosynthetic process",13,2,1.04,"0.27865"
"GO:0009208","pyrimidine ribonucleoside triphosphate m...",13,2,1.04,"0.27865"
"GO:0009209","pyrimidine ribonucleoside triphosphate b...",13,2,1.04,"0.27865"
"GO:0014896","muscle hypertrophy",13,2,1.04,"0.27865"
"GO:0031058","positive regulation of histone modificat...",13,2,1.04,"0.27865"
"GO:0032309","icosanoid secretion",13,2,1.04,"0.27865"
"GO:0032369","negative regulation of lipid transport",13,2,1.04,"0.27865"
"GO:0042423","catecholamine biosynthetic process",13,2,1.04,"0.27865"
"GO:0042559","pteridine and derivative biosynthetic pr...",13,2,1.04,"0.27865"
"GO:0043303","mast cell degranulation",13,2,1.04,"0.27865"
"GO:0044036","cell wall macromolecule metabolic proces...",13,2,1.04,"0.27865"
"GO:0046036","CTP metabolic process",13,2,1.04,"0.27865"
"GO:0048246","macrophage chemotaxis",13,2,1.04,"0.27865"
"GO:0050853","B cell receptor signaling pathway",13,2,1.04,"0.27865"
"GO:0051702","interaction with symbiont",13,2,1.04,"0.27865"
"GO:0070206","protein trimerization",13,2,1.04,"0.27865"
"GO:0071554","cell wall organization or biogenesis",13,2,1.04,"0.27865"
"GO:0031668","cellular response to extracellular stimu...",78,8,6.23,"0.28297"
"GO:0071496","cellular response to external stimulus",78,8,6.23,"0.28297"
"GO:0018130","heterocycle biosynthetic process",67,7,5.35,"0.28598"
"GO:0043242","negative regulation of protein complex d...",34,4,2.72,"0.28633"
"GO:0048066","pigmentation during development",34,4,2.72,"0.28633"
"GO:0043281","regulation of caspase activity",79,8,6.31,"0.29485"
"GO:0002376","immune system process",1017,86,81.21,"0.29941"
"GO:0000096","sulfur amino acid metabolic process",24,3,1.92,"0.29959"
"GO:0007140","male meiosis",24,3,1.92,"0.29959"
"GO:0007628","adult walking behavior",24,3,1.92,"0.29959"
"GO:0008637","apoptotic mitochondrial changes",24,3,1.92,"0.29959"
"GO:0009066","aspartate family amino acid metabolic pr...",24,3,1.92,"0.29959"
"GO:0009395","phospholipid catabolic process",24,3,1.92,"0.29959"
"GO:0031110","regulation of microtubule polymerization...",24,3,1.92,"0.29959"
"GO:0032312","regulation of ARF GTPase activity",24,3,1.92,"0.29959"
"GO:0045103","intermediate filament-based process",24,3,1.92,"0.29959"
"GO:0060078","regulation of postsynaptic membrane pote...",24,3,1.92,"0.29959"
"GO:0051259","protein oligomerization",184,17,14.69,"0.30061"
"GO:0007017","microtubule-based process",267,24,21.32,"0.30164"
"GO:0034614","cellular response to reactive oxygen spe...",35,4,2.79,"0.30479"
"GO:0070507","regulation of microtubule cytoskeleton o...",35,4,2.79,"0.30479"
"GO:0007126","meiosis",103,10,8.23,"0.30699"
"GO:0051327","M phase of meiotic cell cycle",103,10,8.23,"0.30699"
"GO:0006103","2-oxoglutarate metabolic process",14,2,1.12,"0.30921"
"GO:0006278","RNA-dependent DNA replication",14,2,1.12,"0.30921"
"GO:0006297","nucleotide-excision repair, DNA gap fill...",14,2,1.12,"0.30921"
"GO:0006536","glutamate metabolic process",14,2,1.12,"0.30921"
"GO:0006586","indolalkylamine metabolic process",14,2,1.12,"0.30921"
"GO:0008088","axon cargo transport",14,2,1.12,"0.30921"
"GO:0009148","pyrimidine nucleoside triphosphate biosy...",14,2,1.12,"0.30921"
"GO:0014003","oligodendrocyte development",14,2,1.12,"0.30921"
"GO:0015074","DNA integration",14,2,1.12,"0.30921"
"GO:0015669","gas transport",14,2,1.12,"0.30921"
"GO:0015813","L-glutamate transport",14,2,1.12,"0.30921"
"GO:0016254","preassembly of GPI anchor in ER membrane",14,2,1.12,"0.30921"
"GO:0032434","regulation of proteasomal ubiquitin-depe...",14,2,1.12,"0.30921"
"GO:0042430","indole and derivative metabolic process",14,2,1.12,"0.30921"
"GO:0042434","indole derivative metabolic process",14,2,1.12,"0.30921"
"GO:0046039","GTP metabolic process",14,2,1.12,"0.30921"
"GO:0046697","decidualization",14,2,1.12,"0.30921"
"GO:0048662","negative regulation of smooth muscle cel...",14,2,1.12,"0.30921"
"GO:0071715","icosanoid transport",14,2,1.12,"0.30921"
"GO:0042542","response to hydrogen peroxide",69,7,5.51,"0.31195"
"GO:0030534","adult behavior",92,9,7.35,"0.31291"
"GO:0009896","positive regulation of catabolic process",58,6,4.63,"0.31673"
"GO:0052548","regulation of endopeptidase activity",81,8,6.47,"0.31896"
"GO:0006071","glycerol metabolic process",25,3,2,"0.32214"
"GO:0010970","microtubule-based transport",25,3,2,"0.32214"
"GO:0033044","regulation of chromosome organization",36,4,2.87,"0.32337"
"GO:0042401","cellular biogenic amine biosynthetic pro...",36,4,2.87,"0.32337"
"GO:0051321","meiotic cell cycle",105,10,8.38,"0.32833"
"GO:0006720","isoprenoid metabolic process",48,5,3.83,"0.33701"
"GO:0006919","activation of caspase activity",48,5,3.83,"0.33701"
"GO:0019058","viral infectious cycle",48,5,3.83,"0.33701"
"GO:0034599","cellular response to oxidative stress",48,5,3.83,"0.33701"
"GO:0001662","behavioral fear response",15,2,1.2,"0.33948"
"GO:0006376","mRNA splice site selection",15,2,1.2,"0.33948"
"GO:0042554","superoxide anion generation",15,2,1.2,"0.33948"
"GO:0010876","lipid localization",177,16,14.13,"0.33964"
"GO:0001561","fatty acid alpha-oxidation",5,1,0.4,"0.34045"
"GO:0001820","serotonin secretion",5,1,0.4,"0.34045"
"GO:0001978","regulation of systemic arterial blood pr...",5,1,0.4,"0.34045"
"GO:0002093","auditory receptor cell morphogenesis",5,1,0.4,"0.34045"
"GO:0002328","pro-B cell differentiation",5,1,0.4,"0.34045"
"GO:0002863","positive regulation of inflammatory resp...",5,1,0.4,"0.34045"
"GO:0002883","regulation of hypersensitivity",5,1,0.4,"0.34045"
"GO:0003025","regulation of systemic arterial blood pr...",5,1,0.4,"0.34045"
