"GO.ID","Term","Annotated","Significant","Expected","pval.fis"
"GO:0050727","regulation of inflammatory response",83,70,57.74,"0.00152"
"GO:0051641","cellular localization",1191,873,828.58,"0.00172"
"GO:0034660","ncRNA metabolic process",242,189,168.36,"0.00178"
"GO:0050900","leukocyte migration",82,69,57.05,"0.00187"
"GO:0007126","meiosis",103,85,71.66,"0.00197"
"GO:0051327","M phase of meiotic cell cycle",103,85,71.66,"0.00197"
"GO:0009063","cellular amino acid catabolic process",64,55,44.52,"0.00199"
"GO:0051656","establishment of organelle localization",64,55,44.52,"0.00199"
"GO:0006091","generation of precursor metabolites and ...",320,246,222.62,"0.00202"
"GO:0006096","glycolysis",50,44,34.79,"0.00202"
"GO:0055114","oxidation reduction",625,467,434.81,"0.00210"
"GO:0042221","response to chemical stimulus",1447,1054,1006.68,"0.00215"
"GO:0065003","macromolecular complex assembly",639,477,444.55,"0.00215"
"GO:0006766","vitamin metabolic process",106,87,73.74,"0.00242"
"GO:0006261","DNA-dependent DNA replication",63,54,43.83,"0.00248"
"GO:0050896","response to stimulus",3415,2441,2375.82,"0.00259"
"GO:0051180","vitamin transport",23,22,16,"0.00261"
"GO:0044085","cellular component biogenesis",1020,749,709.61,"0.00271"
"GO:0043241","protein complex disassembly",58,50,40.35,"0.00276"
"GO:0006007","glucose catabolic process",62,53,43.13,"0.00309"
"GO:0046164","alcohol catabolic process",92,76,64,"0.00318"
"GO:0006839","mitochondrial transport",66,56,45.92,"0.00339"
"GO:0006519","cellular amino acid and derivative metab...",381,289,265.06,"0.00351"
"GO:0010639","negative regulation of organelle organiz...",83,69,57.74,"0.00355"
"GO:0019321","pentose metabolic process",33,30,22.96,"0.00358"
"GO:0006952","defense response",611,455,425.07,"0.00364"
"GO:0034613","cellular protein localization",578,431,402.12,"0.00392"
"GO:0006979","response to oxidative stress",182,143,126.62,"0.00406"
"GO:0070727","cellular macromolecule localization",581,433,404.2,"0.00410"
"GO:0046365","monosaccharide catabolic process",78,65,54.26,"0.00411"
"GO:0022613","ribonucleoprotein complex biogenesis",174,137,121.05,"0.00422"
"GO:0043624","cellular protein complex disassembly",56,48,38.96,"0.00431"
"GO:0060326","cell chemotaxis",56,48,38.96,"0.00431"
"GO:0002504","antigen processing and presentation of p...",15,15,10.44,"0.00431"
"GO:0002698","negative regulation of immune effector p...",15,15,10.44,"0.00431"
"GO:0007129","synapsis",15,15,10.44,"0.00431"
"GO:0070192","chromosome organization involved in meio...",15,15,10.44,"0.00431"
"GO:0022403","cell cycle phase",433,326,301.24,"0.00443"
"GO:0032984","macromolecular complex disassembly",86,71,59.83,"0.00445"
"GO:0000041","transition metal ion transport",69,58,48,"0.00448"
"GO:0051704","multi-organism process",693,513,482.12,"0.00458"
"GO:0042311","vasodilation",37,33,25.74,"0.00470"
"GO:0055086","nucleobase, nucleoside and nucleotide me...",435,327,302.63,"0.00511"
"GO:0009108","coenzyme biosynthetic process",64,54,44.52,"0.00514"
"GO:0000278","mitotic cell cycle",416,313,289.41,"0.00556"
"GO:0030258","lipid modification",97,79,67.48,"0.00567"
"GO:0009615","response to virus",113,91,78.61,"0.00581"
"GO:0006284","base-excision repair",26,24,18.09,"0.00593"
"GO:0006612","protein targeting to membrane",36,32,25.05,"0.00609"
"GO:0006835","dicarboxylic acid transport",14,14,9.74,"0.00620"
"GO:0022406","membrane docking",31,28,21.57,"0.00621"
"GO:0034623","cellular macromolecular complex disassem...",63,53,43.83,"0.00630"
"GO:0030595","leukocyte chemotaxis",54,46,37.57,"0.00667"
"GO:0048193","Golgi vesicle transport",104,84,72.35,"0.00680"
"GO:0000086","G2/M transition of mitotic cell cycle",20,19,13.91,"0.00685"
"GO:0000724","double-strand break repair via homologou...",20,19,13.91,"0.00685"
"GO:0000725","recombinational repair",20,19,13.91,"0.00685"
"GO:0034621","cellular macromolecular complex subunit ...",428,321,297.76,"0.00687"
"GO:0050776","regulation of immune response",219,169,152.36,"0.00730"
"GO:0006260","DNA replication",215,166,149.58,"0.00752"
"GO:0006308","DNA catabolic process",49,42,34.09,"0.00753"
"GO:0006820","anion transport",131,104,91.14,"0.00758"
"GO:0016054","organic acid catabolic process",123,98,85.57,"0.00777"
"GO:0046395","carboxylic acid catabolic process",123,98,85.57,"0.00777"
"GO:0009259","ribonucleotide metabolic process",154,121,107.14,"0.00785"
"GO:0048015","phosphoinositide-mediated signaling",91,74,63.31,"0.00788"
"GO:0006084","acetyl-CoA metabolic process",30,27,20.87,"0.00814"
"GO:0080134","regulation of response to stress",277,211,192.71,"0.00841"
"GO:0019320","hexose catabolic process",70,58,48.7,"0.00846"
"GO:0009310","amine catabolic process",74,61,51.48,"0.00873"
"GO:0019884","antigen processing and presentation of e...",13,13,9.04,"0.00892"
"GO:0051640","organelle localization",86,70,59.83,"0.00924"
"GO:0022411","cellular component disassembly",110,88,76.53,"0.00928"
"GO:0002673","regulation of acute inflammatory respons...",19,18,13.22,"0.00940"
"GO:0009127","purine nucleoside monophosphate biosynth...",19,18,13.22,"0.00940"
"GO:0009168","purine ribonucleoside monophosphate bios...",19,18,13.22,"0.00940"
"GO:0009394","2'-deoxyribonucleotide metabolic process",19,18,13.22,"0.00940"
"GO:0019692","deoxyribose phosphate metabolic process",19,18,13.22,"0.00940"
"GO:0050892","intestinal absorption",19,18,13.22,"0.00940"
"GO:0009308","amine metabolic process",431,322,299.85,"0.00976"
"GO:0032101","regulation of response to external stimu...",175,136,121.75,"0.00999"
"GO:0006888","ER to Golgi vesicle-mediated transport",34,30,23.65,"0.01012"
"GO:0035249","synaptic transmission, glutamatergic",34,30,23.65,"0.01012"
"GO:0060193","positive regulation of lipase activity",73,60,50.79,"0.01048"
"GO:0006014","D-ribose metabolic process",24,22,16.7,"0.01057"
"GO:0007098","centrosome cycle",24,22,16.7,"0.01057"
"GO:0009156","ribonucleoside monophosphate biosyntheti...",24,22,16.7,"0.01057"
"GO:0009262","deoxyribonucleotide metabolic process",24,22,16.7,"0.01057"
"GO:0006626","protein targeting to mitochondrion",29,26,20.18,"0.01063"
"GO:0006752","group transfer coenzyme metabolic proces...",29,26,20.18,"0.01063"
"GO:0070585","protein localization in mitochondrion",29,26,20.18,"0.01063"
"GO:0006753","nucleoside phosphate metabolic process",408,305,283.85,"0.01108"
"GO:0009117","nucleotide metabolic process",408,305,283.85,"0.01108"
"GO:0022607","cellular component assembly",864,631,601.09,"0.01168"
"GO:0002684","positive regulation of immune system pro...",248,189,172.53,"0.01178"
"GO:0006775","fat-soluble vitamin metabolic process",38,33,26.44,"0.01183"
"GO:0002682","regulation of immune system process",407,304,283.15,"0.01204"
"GO:0006399","tRNA metabolic process",139,109,96.7,"0.01253"
"GO:0000075","cell cycle checkpoint",72,59,50.09,"0.01255"
"GO:0051494","negative regulation of cytoskeleton orga...",51,43,35.48,"0.01258"
"GO:0044241","lipid digestion",12,12,8.35,"0.01283"
"GO:0006516","glycoprotein catabolic process",18,17,12.52,"0.01289"
"GO:0006289","nucleotide-excision repair",55,46,38.26,"0.01332"
"GO:0009607","response to biotic stimulus",420,313,292.19,"0.01335"
"GO:0009150","purine ribonucleotide metabolic process",146,114,101.57,"0.01362"
"GO:0051289","protein homotetramerization",28,25,19.48,"0.01385"
"GO:0002250","adaptive immune response",119,94,82.79,"0.01389"
"GO:0006811","ion transport",791,578,550.3,"0.01444"
"GO:0007270","nerve-nerve synaptic transmission",67,55,46.61,"0.01473"
"GO:0002263","cell activation during immune response",37,32,25.74,"0.01496"
"GO:0002366","leukocyte activation during immune respo...",37,32,25.74,"0.01496"
"GO:0009583","detection of light stimulus",37,32,25.74,"0.01496"
"GO:0006508","proteolysis",752,550,523.17,"0.01513"
"GO:0015849","organic acid transport",160,124,111.31,"0.01571"
"GO:0002460","adaptive immune response based on somati...",118,93,82.09,"0.01598"
"GO:0006955","immune response",663,486,461.25,"0.01708"
"GO:0048285","organelle fission",237,180,164.88,"0.01714"
"GO:0002253","activation of immune response",102,81,70.96,"0.01715"
"GO:0050953","sensory perception of light stimulus",200,153,139.14,"0.01760"
"GO:0002526","acute inflammatory response",94,75,65.4,"0.01760"
"GO:0006298","mismatch repair",17,16,11.83,"0.01762"
"GO:0007019","microtubule depolymerization",17,16,11.83,"0.01762"
"GO:0006767","water-soluble vitamin metabolic process",66,54,45.92,"0.01763"
"GO:0032269","negative regulation of cellular protein ...",159,123,110.62,"0.01773"
"GO:0046942","carboxylic acid transport",159,123,110.62,"0.01773"
"GO:0000209","protein polyubiquitination",27,24,18.78,"0.01798"
"GO:0000387","spliceosomal snRNP biogenesis",27,24,18.78,"0.01798"
"GO:0002285","lymphocyte activation during immune resp...",27,24,18.78,"0.01798"
"GO:0042384","cilium assembly",27,24,18.78,"0.01798"
"GO:0015698","inorganic anion transport",82,66,57.05,"0.01800"
"GO:0007059","chromosome segregation",78,63,54.26,"0.01802"
"GO:0031347","regulation of defense response",140,109,97.4,"0.01807"
"GO:0009070","serine family amino acid biosynthetic pr...",11,11,7.65,"0.01844"
"GO:0009083","branched chain family amino acid catabol...",11,11,7.65,"0.01844"
"GO:0009264","deoxyribonucleotide catabolic process",11,11,7.65,"0.01844"
"GO:0009650","UV protection",11,11,7.65,"0.01844"
"GO:0030299","intestinal cholesterol absorption",11,11,7.65,"0.01844"
"GO:0046834","lipid phosphorylation",11,11,7.65,"0.01844"
"GO:0009260","ribonucleotide biosynthetic process",136,106,94.62,"0.01856"
"GO:0006953","acute-phase response",36,31,25.05,"0.01884"
"GO:0009584","detection of visible light",36,31,25.05,"0.01884"
"GO:0031348","negative regulation of defense response",36,31,25.05,"0.01884"
"GO:0050908","detection of light stimulus involved in ...",36,31,25.05,"0.01884"
"GO:0050962","detection of light stimulus involved in ...",36,31,25.05,"0.01884"
"GO:0009166","nucleotide catabolic process",49,41,34.09,"0.01893"
"GO:0007601","visual perception",199,152,138.44,"0.01960"
"GO:0002768","immune response-regulating cell surface ...",53,44,36.87,"0.01974"
"GO:0034470","ncRNA processing",173,133,120.36,"0.01980"
"GO:0007242","intracellular signaling cascade",1600,1149,1113.12,"0.01980"
"GO:0055085","transmembrane transport",681,498,473.77,"0.02042"
"GO:0006778","porphyrin metabolic process",40,34,27.83,"0.02063"
"GO:0033013","tetrapyrrole metabolic process",40,34,27.83,"0.02063"
"GO:0042632","cholesterol homeostasis",40,34,27.83,"0.02063"
"GO:0051261","protein depolymerization",40,34,27.83,"0.02063"
"GO:0055092","sterol homeostasis",40,34,27.83,"0.02063"
"GO:0002455","humoral immune response mediated by circ...",31,27,21.57,"0.02115"
"GO:0051187","cofactor catabolic process",31,27,21.57,"0.02115"
"GO:0006800","oxygen and reactive oxygen species metab...",69,56,48,"0.02121"
"GO:0000087","M phase of mitotic cell cycle",238,180,165.58,"0.02227"
"GO:0009161","ribonucleoside monophosphate metabolic p...",26,23,18.09,"0.02327"
"GO:0048278","vesicle docking",26,23,18.09,"0.02327"
"GO:0046483","heterocycle metabolic process",462,341,321.41,"0.02365"
"GO:0006865","amino acid transport",92,73,64,"0.02378"
"GO:0002443","leukocyte mediated immunity",134,104,93.22,"0.02392"
"GO:0042744","hydrogen peroxide catabolic process",16,15,11.13,"0.02403"
"GO:0009126","purine nucleoside monophosphate metaboli...",21,19,14.61,"0.02463"
"GO:0009167","purine ribonucleoside monophosphate meta...",21,19,14.61,"0.02463"
"GO:0007202","activation of phospholipase C activity",64,52,44.52,"0.02505"
"GO:0010863","positive regulation of phospholipase C a...",64,52,44.52,"0.02505"
"GO:0010517","regulation of phospholipase activity",72,58,50.09,"0.02509"
"GO:0019724","B cell mediated immunity",72,58,50.09,"0.02509"
"GO:0010518","positive regulation of phospholipase act...",68,55,47.31,"0.02513"
"GO:0016050","vesicle organization",68,55,47.31,"0.02513"
"GO:0031646","positive regulation of neurological syst...",39,33,27.13,"0.02559"
"GO:0030163","protein catabolic process",781,568,543.34,"0.02562"
"GO:0000375","RNA splicing, via transesterification re...",99,78,68.87,"0.02645"
"GO:0002478","antigen processing and presentation of e...",10,10,6.96,"0.02652"
"GO:0002861","regulation of inflammatory response to a...",10,10,6.96,"0.02652"
"GO:0006878","cellular copper ion homeostasis",10,10,6.96,"0.02652"
"GO:0016073","snRNA metabolic process",10,10,6.96,"0.02652"
"GO:0016180","snRNA processing",10,10,6.96,"0.02652"
"GO:0034341","response to interferon-gamma",10,10,6.96,"0.02652"
"GO:0046854","phosphoinositide phosphorylation",10,10,6.96,"0.02652"
"GO:0007162","negative regulation of cell adhesion",43,36,29.92,"0.02705"
"GO:0034599","cellular response to oxidative stress",43,36,29.92,"0.02705"
"GO:0043244","regulation of protein complex disassembl...",43,36,29.92,"0.02705"
"GO:0051053","negative regulation of DNA metabolic pro...",43,36,29.92,"0.02705"
"GO:0006066","alcohol metabolic process",446,329,310.28,"0.02710"
"GO:0002449","lymphocyte mediated immunity",114,89,79.31,"0.02751"
"GO:0051707","response to other organism",329,245,228.89,"0.02768"
"GO:0009152","purine ribonucleotide biosynthetic proce...",129,100,89.75,"0.02790"
"GO:0000280","nuclear division",232,175,161.4,"0.02796"
"GO:0007067","mitosis",232,175,161.4,"0.02796"
"GO:0051301","cell division",286,214,198.97,"0.02801"
"GO:0060191","regulation of lipase activity",87,69,60.53,"0.02804"
"GO:0000302","response to reactive oxygen species",83,66,57.74,"0.02850"
"GO:0002429","immune response-activating cell surface ...",51,42,35.48,"0.02888"
"GO:0006733","oxidoreduction coenzyme metabolic proces...",51,42,35.48,"0.02888"
"GO:0005996","monosaccharide metabolic process",228,172,158.62,"0.02899"
"GO:0006821","chloride transport",55,45,38.26,"0.02937"
"GO:0009060","aerobic respiration",34,29,23.65,"0.02959"
"GO:0043242","negative regulation of protein complex d...",34,29,23.65,"0.02959"
"GO:0050806","positive regulation of synaptic transmis...",34,29,23.65,"0.02959"
"GO:0009408","response to heat",67,54,46.61,"0.02969"
"GO:0002687","positive regulation of leukocyte migrati...",25,22,17.39,"0.02999"
"GO:0010970","microtubule-based transport",25,22,17.39,"0.02999"
"GO:0042461","photoreceptor cell development",25,22,17.39,"0.02999"
"GO:0050873","brown fat cell differentiation",25,22,17.39,"0.02999"
"GO:0006461","protein complex assembly",462,340,321.41,"0.03019"
"GO:0070271","protein complex biogenesis",462,340,321.41,"0.03019"
"GO:0051260","protein homooligomerization",98,77,68.18,"0.03043"
"GO:0042254","ribosome biogenesis",113,88,78.61,"0.03135"
"GO:0051971","positive regulation of transmission of n...",38,32,26.44,"0.03162"
"GO:0051345","positive regulation of hydrolase activit...",176,134,122.44,"0.03205"
"GO:0006026","aminoglycan catabolic process",20,18,13.91,"0.03243"
"GO:0006958","complement activation, classical pathway",20,18,13.91,"0.03243"
"GO:0015804","neutral amino acid transport",20,18,13.91,"0.03243"
"GO:0050773","regulation of dendrite development",20,18,13.91,"0.03243"
"GO:0051336","regulation of hydrolase activity",327,243,227.49,"0.03248"
"GO:0006613","cotranslational protein targeting to mem...",15,14,10.44,"0.03266"
"GO:0009125","nucleoside monophosphate catabolic proce...",15,14,10.44,"0.03266"
"GO:0009225","nucleotide-sugar metabolic process",15,14,10.44,"0.03266"
"GO:0019794","nonprotein amino acid metabolic process",15,14,10.44,"0.03266"
"GO:0042982","amyloid precursor protein metabolic proc...",15,14,10.44,"0.03266"
"GO:0016043","cellular component organization",2513,1787,1748.3,"0.03273"
"GO:0009110","vitamin biosynthetic process",29,25,20.18,"0.03397"
"GO:0002764","immune response-regulating signal transd...",74,59,51.48,"0.03420"
"GO:0008033","tRNA processing",74,59,51.48,"0.03420"
"GO:0017038","protein import",157,120,109.23,"0.03427"
"GO:0016064","immunoglobulin mediated immune response",70,56,48.7,"0.03463"
"GO:0007050","cell cycle arrest",97,76,67.48,"0.03493"
"GO:0002252","immune effector process",197,149,137.05,"0.03511"
"GO:0010212","response to ionizing radiation",62,50,43.13,"0.03519"
"GO:0050906","detection of stimulus involved in sensor...",62,50,43.13,"0.03519"
"GO:0006909","phagocytosis",58,47,40.35,"0.03525"
"GO:0000377","RNA splicing, via transesterification re...",93,73,64.7,"0.03581"
"GO:0000398","nuclear mRNA splicing, via spliceosome",93,73,64.7,"0.03581"
"GO:0006195","purine nucleotide catabolic process",33,28,22.96,"0.03687"
"GO:0006984","ER-nuclear signaling pathway",33,28,22.96,"0.03687"
"GO:0006414","translational elongation",85,67,59.13,"0.03754"
"GO:0002495","antigen processing and presentation of p...",9,9,6.26,"0.03813"
"GO:0002704","negative regulation of leukocyte mediate...",9,9,6.26,"0.03813"
"GO:0002707","negative regulation of lymphocyte mediat...",9,9,6.26,"0.03813"
"GO:0007289","spermatid nucleus differentiation",9,9,6.26,"0.03813"
"GO:0010288","response to lead ion",9,9,6.26,"0.03813"
"GO:0019886","antigen processing and presentation of e...",9,9,6.26,"0.03813"
"GO:0042273","ribosomal large subunit biogenesis",9,9,6.26,"0.03813"
"GO:0042572","retinol metabolic process",9,9,6.26,"0.03813"
"GO:0045060","negative thymic T cell selection",9,9,6.26,"0.03813"
"GO:0046339","diacylglycerol metabolic process",9,9,6.26,"0.03813"
"GO:0046641","positive regulation of alpha-beta T cell...",9,9,6.26,"0.03813"
"GO:0048199","vesicle targeting, to, from or within Go...",9,9,6.26,"0.03813"
"GO:0070193","synaptonemal complex organization",9,9,6.26,"0.03813"
"GO:0051248","negative regulation of protein metabolic...",167,127,116.18,"0.03822"
"GO:0006776","vitamin A metabolic process",24,21,16.7,"0.03849"
"GO:0006829","zinc ion transport",24,21,16.7,"0.03849"
"GO:0006904","vesicle docking during exocytosis",24,21,16.7,"0.03849"
"GO:0050777","negative regulation of immune response",24,21,16.7,"0.03849"
"GO:0009611","response to wounding",580,423,403.51,"0.03881"
"GO:0000956","nuclear-transcribed mRNA catabolic proce...",37,31,25.74,"0.03892"
"GO:0050790","regulation of catalytic activity",814,589,566.3,"0.03966"
"GO:0006986","response to unfolded protein",65,52,45.22,"0.04108"
"GO:0046165","alcohol biosynthetic process",57,46,39.65,"0.04179"
"GO:0000718","nucleotide-excision repair, DNA damage r...",19,17,13.22,"0.04251"
"GO:0006000","fructose metabolic process",19,17,13.22,"0.04251"
"GO:0042312","regulation of vasodilation",19,17,13.22,"0.04251"
"GO:0006595","polyamine metabolic process",14,13,9.74,"0.04424"
"GO:0007026","negative regulation of microtubule depol...",14,13,9.74,"0.04424"
"GO:0007032","endosome organization",14,13,9.74,"0.04424"
"GO:0016254","preassembly of GPI anchor in ER membrane",14,13,9.74,"0.04424"
"GO:0031114","regulation of microtubule depolymerizati...",14,13,9.74,"0.04424"
"GO:0033003","regulation of mast cell activation",14,13,9.74,"0.04424"
"GO:0042375","quinone cofactor metabolic process",14,13,9.74,"0.04424"
"GO:0048662","negative regulation of smooth muscle cel...",14,13,9.74,"0.04424"
"GO:0051298","centrosome duplication",14,13,9.74,"0.04424"
"GO:0000070","mitotic sister chromatid segregation",32,27,22.26,"0.04574"
"GO:0000272","polysaccharide catabolic process",32,27,22.26,"0.04574"
"GO:0050728","negative regulation of inflammatory resp...",32,27,22.26,"0.04574"
"GO:0055080","cation homeostasis",301,223,209.41,"0.04703"
"GO:0006352","transcription initiation",91,71,63.31,"0.04704"
"GO:0045766","positive regulation of angiogenesis",36,30,25.05,"0.04772"
"GO:0051017","actin filament bundle formation",36,30,25.05,"0.04772"
"GO:0048584","positive regulation of response to stimu...",251,187,174.62,"0.04829"
"GO:0006812","cation transport",583,424,405.59,"0.04865"
"GO:0009411","response to UV",60,48,41.74,"0.04881"
"GO:0022600","digestive system process",40,33,27.83,"0.04895"
"GO:0002286","T cell activation during immune response",23,20,16,"0.04919"
"GO:0006270","DNA replication initiation",23,20,16,"0.04919"
"GO:0030317","sperm motility",23,20,16,"0.04919"
"GO:0030968","endoplasmic reticulum unfolded protein r...",23,20,16,"0.04919"
"GO:0034620","cellular response to unfolded protein",23,20,16,"0.04919"
"GO:0007093","mitotic cell cycle checkpoint",44,36,30.61,"0.04961"
"GO:0015918","sterol transport",44,36,30.61,"0.04961"
"GO:0030301","cholesterol transport",44,36,30.61,"0.04961"
"GO:0032846","positive regulation of homeostatic proce...",44,36,30.61,"0.04961"
"GO:0032787","monocarboxylic acid metabolic process",339,250,235.84,"0.04983"
"GO:0065004","protein-DNA complex assembly",113,87,78.61,"0.05005"
"GO:0044093","positive regulation of molecular functio...",565,411,393.07,"0.05069"
"GO:0007005","mitochondrion organization",120,92,83.48,"0.05253"
"GO:0002757","immune response-activating signal transd...",71,56,49.39,"0.05373"
"GO:0009116","nucleoside metabolic process",71,56,49.39,"0.05373"
"GO:0002643","regulation of tolerance induction",8,8,5.57,"0.05483"
"GO:0002645","positive regulation of tolerance inducti...",8,8,5.57,"0.05483"
"GO:0006244","pyrimidine nucleotide catabolic process",8,8,5.57,"0.05483"
"GO:0006563","L-serine metabolic process",8,8,5.57,"0.05483"
"GO:0007130","synaptonemal complex assembly",8,8,5.57,"0.05483"
"GO:0009744","response to sucrose stimulus",8,8,5.57,"0.05483"
"GO:0010634","positive regulation of epithelial cell m...",8,8,5.57,"0.05483"
"GO:0018196","peptidyl-asparagine modification",8,8,5.57,"0.05483"
"GO:0018279","protein amino acid N-linked glycosylatio...",8,8,5.57,"0.05483"
"GO:0019430","removal of superoxide radicals",8,8,5.57,"0.05483"
"GO:0033363","secretory granule organization",8,8,5.57,"0.05483"
"GO:0034285","response to disaccharide stimulus",8,8,5.57,"0.05483"
"GO:0042987","amyloid precursor protein catabolic proc...",8,8,5.57,"0.05483"
"GO:0043555","regulation of translation in response to...",8,8,5.57,"0.05483"
"GO:0043558","regulation of translational initiation i...",8,8,5.57,"0.05483"
"GO:0045132","meiotic chromosome segregation",8,8,5.57,"0.05483"
"GO:0046605","regulation of centrosome cycle",8,8,5.57,"0.05483"
"GO:0048194","Golgi vesicle budding",8,8,5.57,"0.05483"
"GO:0048247","lymphocyte chemotaxis",8,8,5.57,"0.05483"
"GO:0006959","humoral immune response",67,53,46.61,"0.05498"
"GO:0001539","ciliary or flagellar motility",18,16,12.52,"0.05548"
"GO:0009988","cell-cell recognition",18,16,12.52,"0.05548"
"GO:0007264","small GTPase mediated signal transductio...",515,375,358.29,"0.05557"
"GO:0009314","response to radiation",210,157,146.1,"0.05610"
"GO:0007602","phototransduction",31,26,21.57,"0.05652"
